CAT_MAT;DESCRICAO;DOSAGEM;DOSE_DE_USO;APRESENTACAO;QUANT_DOSE_USO;QUANT_FRAC_APRESENT;FORMA_FARMACEUTICA;FRACIONADO;SOLICITA_FAR;TIPO;STATUS
352734;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, CALCA E BLUSA, AZUL NAITE, EXTRA GG, 159 G/M2;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
375459;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, EXTRA GG, TUNICA DECOTE CANOA, MANGA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
375459;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, EXTRA GG, TUNICA DECOTE CANOA, MANGA;1 | UNIDADE;1;;;;;;;MAT;Inativo
352627;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO G, TUNICA DECOTE CANOA, MANG;1 | UNIDADE;1;;;;;;;MAT;Inativo
352627;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO G, TUNICA DECOTE CANOA, MANG;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
352629;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO GG, TUNICA DECOTE CANOA, MAN;1 | UNIDADE;1;;;;;;;MAT;Inativo
352629;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO GG, TUNICA DECOTE CANOA, MAN;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
352628;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO M, TUNICA DECOTE CANOA, MANG;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
352628;CONJUNTO VESTIMENTA CIRURGICA, CRETONE 100PCT ALGODAO, COM COR, TAMANHO M, TUNICA DECOTE CANOA, MANG;1 | UNIDADE;1;;;;;;;MAT;Inativo
358212;CONJUNTO VITRECTOMIA, POSTERIOR, CASSETE C/ BOLSA DRENAGEM, SONDA, EQUIPO C/RESPIRO, LINHA ASPIRACAO;1 | UNIDADE;1;;;;;;;MAT;Ativo
358212;CONJUNTO VITRECTOMIA, POSTERIOR, CASSETE C/ BOLSA DRENAGEM, SONDA, EQUIPO C/RESPIRO, LINHA ASPIRACAO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Ativo
388610;COPO ARMADILHA AGUA (WATER TRAP) COMPATIVEL COM MONITOR OHMEDA; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
388610;COPO ARMADILHA AGUA (WATER TRAP) COMPATIVEL COM MONITOR OHMEDA; | ;1;;;;;;;MAT;Inativo
387835;COPO ARMADILHA AGUA (WATER TRAP) COMPATIVEL COM VENTILADOR DRAGER; | ;1;;;;;;;MAT;Inativo
387835;COPO ARMADILHA AGUA (WATER TRAP) COMPATIVEL COM VENTILADOR DRAGER; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
308724;COPO UMIDIFICADOR, POLIPROPILENO, 250 ML, C/BICO LATAO,COPO PADRAO ABNT,TAMPA ACOPLADORA, OXIGENIO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
308724;COPO UMIDIFICADOR, POLIPROPILENO, 250 ML, C/BICO LATAO,COPO PADRAO ABNT,TAMPA ACOPLADORA, OXIGENIO; | ;1;;;;;;;MAT;Inativo
390794;CORANTE ACETATO DE TIONINA EM PO; | ;1 | FR;FRASCO 25G;1;;FR;NAO;NAO;MAT;Inativo
390794;CORANTE ACETATO DE TIONINA EM PO; | ;1;;;;;;;MAT;Inativo
327190;CORANTE, ALARANJADO G, PO, CI 16230;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
327190;CORANTE, ALARANJADO G, PO, CI 16230;1 | FRASCO;1;;;;;;;MAT;Inativo
344817;CORANTE, AZUL DE ANILINA, PO, CI 42755;1 | UNIDADE;1;;;;;;;MAT;Inativo
344817;CORANTE, AZUL DE ANILINA, PO, CI 42755;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
359853;CORANTE, AZUL DE METILA, LIQUIDO, CI 42780;1 | FRASCO 25 ML;1;;;;;;;MAT;Inativo
359853;CORANTE, AZUL DE METILA, LIQUIDO, CI 42780;1 | FRASCO 25 ML;1 | FR 25 ML;FRASCO 25 ML 1;1;1;FR 25 ML;NAO;NAO;MAT;Inativo
361068;CORANTE, AZUL DE TOLUIDINA, PO, CI 152040;1 | FRASCO;1;;;;;;;MAT;Inativo
361068;CORANTE, AZUL DE TOLUIDINA, PO, CI 152040;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
353661;CORANTE CONJ COLORACAO ZIEHL-NEELSEN LIQUIDO ALCOOL-ACIDO FUCSINA FENICADA E AZUL DE METILENO; | ;1;;;;;;;MAT;Inativo
353661;CORANTE CONJ COLORACAO ZIEHL-NEELSEN LIQUIDO ALCOOL-ACIDO FUCSINA FENICADA E AZUL DE METILENO; | ;1 | FR 500 ML;FRASCO 500 ML 1;1;1;FR 500 ML;NAO;NAO;MAT;Inativo
327534;CORANTE, CONJUNTO REAGENTE PARA COLORACAO DE GRAM, LIQUIDO, FRASCOS SEPARADOS CONTENDO, CRISTALVIOLE; | ;1 | FR 500 ML;FRASCO 500 ML 1;1;1;FR 500 ML;NAO;NAO;MAT;Inativo
327534;CORANTE, CONJUNTO REAGENTE PARA COLORACAO DE GRAM, LIQUIDO, FRASCOS SEPARADOS CONTENDO, CRISTALVIOLE; | ;1;;;;;;;MAT;Inativo
327377;CORANTE, EOSINA AMARELADA Y, PO, CI 45380;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
327377;CORANTE, EOSINA AMARELADA Y, PO, CI 45380;1 | FRASCO;1;;;;;;;MAT;Inativo
331825;CORANTE, HEMATOXILINA, PO, CI 75290;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
331825;CORANTE, HEMATOXILINA, PO, CI 75290;1 | FRASCO;1;;;;;;;MAT;Inativo
327212;CORANTE, LUGOL FORTE, LIQUIDO, SOLUCAO A 5%; | ;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
327212;CORANTE, LUGOL FORTE, LIQUIDO, SOLUCAO A 5%; | ;1;;;;;;;MAT;Inativo
327188;CORANTE, VERDE LUZ, PO, CI 42095;1 | FRASCO;1;;;;;;;MAT;Inativo
327188;CORANTE, VERDE LUZ, PO, CI 42095;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
381056;CORANTE, VERMELHO DO CONGO, CI 22120, PO;1 | UNIDADE;1;;;;;;;MAT;Inativo
381056;CORANTE, VERMELHO DO CONGO, CI 22120, PO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
327487;CORANTE, VIOLETA CRISTAL, PO, CI 42555;1 | FRASCO;1 | FR;FRASCO 1;1;1;FR;NAO;NAO;MAT;Inativo
327487;CORANTE, VIOLETA CRISTAL, PO, CI 42555;1 | FRASCO;1;;;;;;;MAT;Inativo
344463;CUBA USO HOSPITALAR, ACO INOX AISI 304, TIPO RIM, 26 CM, 12 CM, 750 ML, 6 CM;1 | UNIDADE;1;;;;;;;MAT;Inativo
344463;CUBA USO HOSPITALAR, ACO INOX AISI 304, TIPO RIM, 26 CM, 12 CM, 750 ML, 6 CM;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
246326;CUNHA ODONTOLOGICA, MADEIRA, ANATOMICA, RESTAURACAO INTERPROXIMAL, FINA, SECAO TRIANGULAR, LISA;1 | UNIDADE;1;;;;;;;MAT;Inativo
246326;CUNHA ODONTOLOGICA, MADEIRA, ANATOMICA, RESTAURACAO INTERPROXIMAL, FINA, SECAO TRIANGULAR, LISA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
298282;CURATIVO; | ;0 | ;;;;;;;MAT;Inativo
298282;CURATIVO; | ;0;;;;;;;MAT;Inativo
336844;CURATIVO  ACETATO DE CELULOSE, SISTEMA MULTICAMADAS, ABSORVENTE E NAO ADERENTE, C/3 ATADURAS(2 COMPR; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
336844;CURATIVO  ACETATO DE CELULOSE, SISTEMA MULTICAMADAS, ABSORVENTE E NAO ADERENTE, C/3 ATADURAS(2 COMPR; | ;1;;;;;;;MAT;Inativo
338337;CURATIVO  ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, 10X10 CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
338337;CURATIVO  ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, 10X10 CM; | ;1;;;;;;;MAT;Inativo
282026;CURATIVO ADESIVO FIXAR CATETER; | ;1;;;;;;;MAT;Inativo
282026;CURATIVO ADESIVO FIXAR CATETER; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
338338;CURATIVO ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, ABSORVENTE E N?O ADERENTE, ESTERIL; | ;1;;;;;;;MAT;Inativo
338338;CURATIVO ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, ABSORVENTE E N?O ADERENTE, ESTERIL; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
336853;CURATIVO, ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, RECORTAVEL, 2,5X30CM; | ;1;;;;;;;MAT;Inativo
336853;CURATIVO, ALGINATO CALCIO,CARBOXIMETILCELULOSE E PRATA, EM PLACA, RECORTAVEL, 2,5X30CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
273660;CURATIVO, ALGINATO DE CALCIO E SODIO, ALTA ABSORC?O, FITA 2G; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
273660;CURATIVO, ALGINATO DE CALCIO E SODIO, ALTA ABSORC?O, FITA 2G; | ;1;;;;;;;MAT;Inativo
327153;CURATIVO, ALGINATO DE CALCIO E SODIO, ALTA ABSORC?O, PLACA, 15X15 CM; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
327153;CURATIVO, ALGINATO DE CALCIO E SODIO, ALTA ABSORC?O, PLACA, 15X15 CM; | ;1;;;;;;;MAT;Inativo
273663;CURATIVO, ALGINATO DE CALCIO E SODIO ALTA ABSORCAO, RETANGULAR, 7,5 CM, 12 CM; | ;1;;;;;;;MAT;Inativo
273663;CURATIVO, ALGINATO DE CALCIO E SODIO ALTA ABSORCAO, RETANGULAR, 7,5 CM, 12 CM; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
281201;CURATIVO, ALGINATO DE CALCIO E SODIO ALTA ABSORCAO, 10 CM, 10 CM, PLACA C/ MARCACAO PARA CO; | ;1;;;;;;;MAT;Inativo
281201;CURATIVO, ALGINATO DE CALCIO E SODIO ALTA ABSORCAO, 10 CM, 10 CM, PLACA C/ MARCACAO PARA CO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
332783;CURATIVO, ALGINATO DE CALCIO,ALGAS MARINHAS, EM PLACA E FIBRAS, 10 X10 CM, ESTERIL; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
332783;CURATIVO, ALGINATO DE CALCIO,ALGAS MARINHAS, EM PLACA E FIBRAS, 10 X10 CM, ESTERIL; | ;1;;;;;;;MAT;Inativo
358386;CURATIVO CARV?O ATIVADO, CARV?O ATIVADO, IMPREGNADO COM PRATA., 10,5 X19,5 CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
358386;CURATIVO CARV?O ATIVADO, CARV?O ATIVADO, IMPREGNADO COM PRATA., 10,5 X19,5 CM; | ;1;;;;;;;MAT;Inativo
358385;CURATIVO CARVAO ATIVADO, CARVAO ATIVADO,IMPREGNADO COM PRATA., 10,5 CM, 10,5 CM, ENVOLTO EM CAMADA N; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
358385;CURATIVO CARVAO ATIVADO, CARVAO ATIVADO,IMPREGNADO COM PRATA., 10,5 CM, 10,5 CM, ENVOLTO EM CAMADA N; | ;1;;;;;;;MAT;Inativo
359075;CURATIVO CIRURGICO, GAZE 100% ALGODAO,MANTA INTERNA ALGODAO ABSORVENTE, 30 CM, 10 CM, ESTERIL;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
359075;CURATIVO CIRURGICO, GAZE 100% ALGODAO,MANTA INTERNA ALGODAO ABSORVENTE, 30 CM, 10 CM, ESTERIL;1 | UNIDADE;1;;;;;;;MAT;Inativo
338351;CURATIVO, COLAGENO E ALGINATO, 10 X 10 CM, ESTERIL; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
338351;CURATIVO, COLAGENO E ALGINATO, 10 X 10 CM, ESTERIL; | ;1;;;;;;;MAT;Inativo
338342;CURATIVO, COLAGENO,CELULOSE OXIDADA REGENERADA E PRATA, EM PLACA HEXAGONAL; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
338342;CURATIVO, COLAGENO,CELULOSE OXIDADA REGENERADA E PRATA, EM PLACA HEXAGONAL; | ;1;;;;;;;MAT;Inativo
336847;CURATIVO, COLAGENO,CELULOSE OXIDADA REGENERADA E PRATA, EM PLACA HEXAGONAL, ABSORVENTE E NAO ADERENT;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
336847;CURATIVO, COLAGENO,CELULOSE OXIDADA REGENERADA E PRATA, EM PLACA HEXAGONAL, ABSORVENTE E NAO ADERENT;1 | UNIDADE;1;;;;;;;MAT;Inativo
275909;CURATIVO COMPRESSA GAZE, ESTERIL,15X10CM,COMPRESSA ESCOLIOSE; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
275909;CURATIVO COMPRESSA GAZE, ESTERIL,15X10CM,COMPRESSA ESCOLIOSE; | ;1;;;;;;;MAT;Inativo
322471;CURATIVO, C/2 CAMADAS P/TRAQUEOSTOMIA COM ABERTURA P/ADAPTAC?O, ABSORVENTE E N?O ADERENTE, 9X 9 CM; | ;1;;;;;;;MAT;Inativo
322471;CURATIVO, C/2 CAMADAS P/TRAQUEOSTOMIA COM ABERTURA P/ADAPTAC?O, ABSORVENTE E N?O ADERENTE, 9X 9 CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
283575;CURATIVO DE HIDROPOLIMERO, ADESIVO, 12X12 CM, EM PLACAS, ESTERIL; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
283575;CURATIVO DE HIDROPOLIMERO, ADESIVO, 12X12 CM, EM PLACAS, ESTERIL; | ;1;;;;;;;MAT;Inativo
282085;CURATIVO DE HIDROPOLIMERO, ADESIVO, 15 CM, 15 CM, PRENNCHE CAVIDADE,CONTROLE EXSUDATO, ESTERIL;1 | UNIDADE;1;;;;;;;MAT;Inativo
282085;CURATIVO DE HIDROPOLIMERO, ADESIVO, 15 CM, 15 CM, PRENNCHE CAVIDADE,CONTROLE EXSUDATO, ESTERIL;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
339473;CURATIVO DE HIDROPOLIMERO, MATRIZ DE POLIURETANO, 8 X8CM, PLACA N?O ADERENTE RECORTAVEL; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
339473;CURATIVO DE HIDROPOLIMERO, MATRIZ DE POLIURETANO, 8 X8CM, PLACA N?O ADERENTE RECORTAVEL; | ;1;;;;;;;MAT;Inativo
340810;CURATIVO DE HIDROPOLIMERO, MEMBRANA POLIMERICA + GOMA ABSORVENTE + PRATA, 10X10CM; | ;1;;;;;;;MAT;Inativo
340810;CURATIVO DE HIDROPOLIMERO, MEMBRANA POLIMERICA + GOMA ABSORVENTE + PRATA, 10X10CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
339472;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL, 10 CM, 10 CM, COM AGENTE ;1 | UNIDADE;1;;;;;;;MAT;Inativo
339472;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL, 10 CM, 10 CM, COM AGENTE ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
340808;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL, 13 CM, 13 CM, COM AGENTE ;1 | UNIDADE;1;;;;;;;MAT;Inativo
340808;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL, 13 CM, 13 CM, COM AGENTE ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
340809;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL,19X17CM,PLACA N?O ADERENTE; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
340809;CURATIVO DE HIDROPOLIMERO, POLIURETANO RECOBERTO COM FILME SEMI-PERMEAVEL,19X17CM,PLACA N?O ADERENTE; | ;1;;;;;;;MAT;Inativo
345575;CURATIVO, DORSO RAYON E POLIESTER, RECORTE CENTRAL, FIXACAO DE CATETER PERIFERICO, 5 X 7CM, TIRAS DE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
345575;CURATIVO, DORSO RAYON E POLIESTER, RECORTE CENTRAL, FIXACAO DE CATETER PERIFERICO, 5 X 7CM, TIRAS DE;1 | UNIDADE;1;;;;;;;MAT;Inativo
354550;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, ADERENTE, 12,5 X 12,5 CM, ESTERIL;1 | UNIDADE;1;;;;;;;MAT;Inativo
354550;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, ADERENTE, 12,5 X 12,5 CM, ESTERIL;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
338289;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, ADERENTE, 18 X 18 CM, ESTERIL;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
338289;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, ADERENTE, 18 X 18 CM, ESTERIL;1 | UNIDADE;1;;;;;;;MAT;Inativo
327161;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, NAO ADERENTE, 15 X 15 CM, ESTERIL, FERIDAS ALT;1 | UNIDADE;1;;;;;;;MAT;Inativo
327161;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, NAO ADERENTE, 15 X 15 CM, ESTERIL, FERIDAS ALT;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
338353;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, PARA CAVIDADE, 5 X 8 CM, ESTERIL, SISTEMA DE D; | ;1;;;;;;;MAT;Inativo
338353;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO COM PRATA, PARA CAVIDADE, 5 X 8 CM, ESTERIL, SISTEMA DE D; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
362922;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO DE IBUPROFENO, C/ LIBERACAO DE 0,5 MG/CM?, ABSORVENTE E N;1 | UNIDADE;1;;;;;;;MAT;Inativo
362922;CURATIVO, ESPUMA DE POLIURETANO IMPREGNADO DE IBUPROFENO, C/ LIBERACAO DE 0,5 MG/CM?, ABSORVENTE E N;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
340807;CURATIVO ESTERIL PARA CAVIDADE COM PRATA 8X8 CM; | ;1;;;;;;;MAT;Inativo
340807;CURATIVO ESTERIL PARA CAVIDADE COM PRATA 8X8 CM; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
386474;CURATIVO, FIBRAS DE VISCOSE E FINA PELICULA DE POLIESTER, REDONDO, ADERENTE, DIAMETRO 2,5 CM, ADESIV;1 | UNIDADE;1;;;;;;;MAT;Inativo
386474;CURATIVO, FIBRAS DE VISCOSE E FINA PELICULA DE POLIESTER, REDONDO, ADERENTE, DIAMETRO 2,5 CM, ADESIV;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
280941;CURATIVO HIDROCOLOIDE, C/ ALGINATO DE CALCIO, QUADRADO, 15 CM, 15 CM, C/ MEMBRANA DE PERMEABILIDADE ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
280941;CURATIVO HIDROCOLOIDE, C/ ALGINATO DE CALCIO, QUADRADO, 15 CM, 15 CM, C/ MEMBRANA DE PERMEABILIDADE ;1 | UNIDADE;1;;;;;;;MAT;Inativo
338258;CURATIVO HIDROCOLOIDE, C/ ALGINATO DE CALCIO, 20X20 CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
338258;CURATIVO HIDROCOLOIDE, C/ ALGINATO DE CALCIO, 20X20 CM; | ;1;;;;;;;MAT;Inativo
327464;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, DISCO REMOVIVEL POSTERIOR 15X15CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
327464;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, DISCO REMOVIVEL POSTERIOR 15X15CM; | ;1;;;;;;;MAT;Inativo
354541;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, EM PLACA, 10 CM, 10 CM, C/ BORDA B;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
354541;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, EM PLACA, 10 CM, 10 CM, C/ BORDA B;1 | UNIDADE;1;;;;;;;MAT;Inativo
354543;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, EM PLACA, 9X11CM,INDICATIVO TROCA; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
354543;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + ALGINATO DE CALCIO, EM PLACA, 9X11CM,INDICATIVO TROCA; | ;1;;;;;;;MAT;Inativo
282134;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + POLIPROPILENOGLICOL, GEL, ESTERIL, BISNAGA DE 85G; | ;1;;;;;;;MAT;Inativo
282134;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE + POLIPROPILENOGLICOL, GEL, ESTERIL, BISNAGA DE 85G; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
354545;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE SODICA, EM PLACA, 5 X 7 CM, EMBALAGEM INDIVIDUAL; | ;1;;;;;;;MAT;Inativo
354545;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE SODICA, EM PLACA, 5 X 7 CM, EMBALAGEM INDIVIDUAL; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
294532;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE SODICA, EM PLACA, 6 CM, 8 CM, C/ BORDA BISELADA, IMPERME; | ;1;;;;;;;MAT;Inativo
294532;CURATIVO HIDROCOLOIDE, CARBOXIMETILCELULOSE SODICA, EM PLACA, 6 CM, 8 CM, C/ BORDA BISELADA, IMPERME; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
281177;CURATIVO HIDROCOLOIDE, DISCO ESPUMA COM PECAS CENTRAIS REMOVIVEIS, 10 X10CM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
281177;CURATIVO HIDROCOLOIDE, DISCO ESPUMA COM PECAS CENTRAIS REMOVIVEIS, 10 X10CM; | ;1;;;;;;;MAT;Inativo
281217;CURATIVO HIDROCOLOIDE, EM PASTA; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
281217;CURATIVO HIDROCOLOIDE, EM PASTA; | ;1;;;;;;;MAT;Inativo
320793;CURATIVO HIDROCOLOIDE, EM PLACA, 15 CM, 15 CM, C/ BORDA BISELADA, FLEXIVEL, ELASTICO, AUTO-ADESIVO, ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
320793;CURATIVO HIDROCOLOIDE, EM PLACA, 15 CM, 15 CM, C/ BORDA BISELADA, FLEXIVEL, ELASTICO, AUTO-ADESIVO, ;1 | UNIDADE;1;;;;;;;MAT;Inativo
281178;CURATIVO HIDROCOLOIDE, ESTRELA DE ESPUMA COM PECAS CENTRAIS REMOVIVEIS, 7 CM, 7 CM, C/ ADESIVO MICRO;1 | UNIDADE;1;;;;;;;MAT;Inativo
281178;CURATIVO HIDROCOLOIDE, ESTRELA DE ESPUMA COM PECAS CENTRAIS REMOVIVEIS, 7 CM, 7 CM, C/ ADESIVO MICRO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
273679;CURATIVO HIDROCOLOIDE, GELATINA, PECTINA E CARBOXIMETILCELULOSE, QUADRADO, 10X10CM, TRASPARENTE; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
273679;CURATIVO HIDROCOLOIDE, GELATINA, PECTINA E CARBOXIMETILCELULOSE, QUADRADO, 10X10CM, TRASPARENTE; | ;1;;;;;;;MAT;Inativo
323327;CURATIVO HIDROCOLOIDE, GELATINA, PECTINA E CARBOXIMETILCELULOSE, QUADRADO, 14 CM, 14 CM, C/ BORDA, E;1 | UNIDADE;1;;;;;;;MAT;Inativo
323327;CURATIVO HIDROCOLOIDE, GELATINA, PECTINA E CARBOXIMETILCELULOSE, QUADRADO, 14 CM, 14 CM, C/ BORDA, E;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
273680;CURATIVO HIDROCOLOIDE, GELATINA, PECTINA E CARBOXIMETILCELULOSE, QUADRADO, 20X20 CM, ESTERIL; | ;1;;;;;;;MAT;Inativo
